,story_id,person,aliases,label,subject_sentences,is_dialogue,count_lexicon,is_subject,is_object,subject_sentences_stem
762,15,Tokoh-11,['hatoban'],others,"Dari kejauhan, ia sering berdoa agar Sri Pandan dan Hatoban diberikan kebahagiaan yang abadi.",0,3,0,0,jauh doa sri pandan hatoban bahagia abadi
758,15,Tokoh-11,['hatoban'],others,Hatoban menggenggam tangan Sri Pandan dengan lembut.,0,0,1,0,hatoban genggam tangan sri pandan lembut
757,15,Tokoh-11,['hatoban'],others,"""Hatoban, aku tidak tahu harus bagaimana.",1,1,0,0,hatoban
756,15,Tokoh-11,['hatoban'],others,"Maafkan aku yang terlambat datang menjemputmu,"" ujar Hatoban dengan suara lembut namun penuh perasaan.",1,-1,0,1,maaf lambat jemput hatoban suara lembut penuh asa
755,15,Tokoh-11,['hatoban'],others,Hatoban akhirnya berhasil mengejar Sri Pandan setelah perjalanan yang panjang dan berliku.,0,1,1,0,hatoban hasil kejar sri pandan jalan liku
754,15,Tokoh-11,['hatoban'],others,"Dari balik pepohonan, muncul sosok yang dikenalnya—Hatoban.",0,2,0,1,pohon muncul sosok kenal hatoban
753,15,Tokoh-11,['hatoban'],others,"Di dalam hati, ia terus berdoa agar Hatoban segera menyusulnya.",0,1,1,0,hati doa hatoban susul
765,15,Tokoh-12,['budi'],others,"Dia mempunyai budi pekerti yang baik, dan salahkah anakanda kalau kebetulan mencintainya?""",1,2,0,1,budi pekerti salah anakanda cinta
752,15,Tokoh-11,['hatoban'],others,"Setiap langkahnya terasa semakin berat, namun hatinya dipenuhi harapan akan kebahagiaan bersama Hatoban, meski harus meninggalkan kemewahan dan segala kenyamanan istana.",0,0,0,0,langkah berat hati penuh harap bahagia hatoban tinggal mewah nyaman istana
749,15,Tokoh-11,['hatoban'],others,"Si Hatoban terkejut kedatangan sang Puteri di tengah malam yang gelap gulita itu dan bertanya, ""Apa yang perlu?""",1,1,0,0,si hatoban kejut datang sang puter malam gelap gulita
748,15,Tokoh-11,['hatoban'],others,"Dengan berjalan mengendap-endap, dia akhirnya sampai di kamar Hatoban dan mengetok pintu.",0,1,0,0,jalan endap endap kamar hatoban ketok pintu
747,15,Tokoh-11,['hatoban'],others,demikian dia berkata pada dirinya sendiri seolah-olah didengar oleh Hatoban.,0,0,0,1,olah dengar hatoban
746,15,Tokoh-11,['hatoban'],others,"Terbayang di pelupuk matanya wajah si Hatoban yang tampan, hidungnya yang mancung, matanya yang tajam, dan tutur katanya yang sopan.",0,2,0,0,bayang pelupuk mata wajah si hatoban tampan hidung mancung mata tajam sopan
744,15,Tokoh-11,['hatoban'],others,"Ia makin geram dan berkata, ""Si Hatoban akan segera disingkirkan..."" Dikamar, Sri Pandan menangis tersedu-sedu.",1,-3,0,0,geram si hatoban singkir kamar sri pandan menang sedu sedu
743,15,Tokoh-11,['hatoban'],others,Hatinya makin bertambah panas ketika dia ingat lagi bahwa yang menghalangi perkawinan itu nanti adalah ulah si Hatoban.,0,2,0,0,hati tambah panas halang kawin ulah si hatoban
742,15,Tokoh-11,['hatoban'],others,Si Hatoban adalah juga manusia yang berhak atas perlakuan yang sama.,0,1,0,0,si hatoban manusia hak laku
751,15,Tokoh-11,['hatoban'],others,"Ia bungkus barang-barang itu semua, dan sekali lagi dia pergi pamit kepada si Hatoban.",0,2,0,1,bungkus barang barang pergi pamit si hatoban
1690,26,Tokoh-3,['adik'],others,"""Bang, jangan tinggalkan Adik.",1,1,0,1,bang tinggal adik
1206,16,Tokoh-6,"['kepala ayam', 'ayam']",others,"""Tador, jangan kau lepas ayam itu ya, Nak.",1,-1,0,1,tador kau lepas ayam ya nak
1205,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Tampak Tador sedikit kesulitan karena ayam yang dipegangnya seperti meronta.,0,-2,0,0,tador sulit ayam pegang ronta
1204,16,Tokoh-6,"['kepala ayam', 'ayam']",others,"Usai mengasah, dia perhatikan Tador yang masih siaga memegang ayam.",0,-2,0,1,asah perhati tador siaga pegang ayam
1203,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Pisau itu harus dibuat setajam-tajamnya agar sang ayam tidak tersiksa.,0,0,1,0,pisau tajam tajam sang ayam siksa
1202,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Posisi ayam itu pun menghadap kiblat.,0,0,0,0,posisi ayam hadap kiblat
1201,16,Tokoh-6,"['kepala ayam', 'ayam']",others,"Tangan kanannya menggenggam erat kedua kaki ayam itu, dan tangan kirinya sigap memegang kedua sayap.",0,0,0,0,tangan kanan genggam erat kaki ayam tangan kiri sigap pegang sayap
1200,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Tador begitu semangat ketika dia diberi tugas untuk memegang kedua kaki ayam dan sayap.,0,1,0,0,tador semangat tugas pegang kaki ayam sayap
1199,16,Tokoh-6,"['kepala ayam', 'ayam']",others,"Meski mereka bungkus dengan daun pepaya agar lebih lunak, pun tetap saja ayam tua akan berdaging lebih keras.",0,0,1,0,bungkus daun pepaya lunak ayam tua daging keras
1197,16,Tokoh-6,"['kepala ayam', 'ayam']",others,"Maklum, keluarga mereka memang tidak memelihara ayam seperti tetangga.",0,1,0,1,maklum keluarga pelihara ayam tetangga
1195,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Mereka selalu memasak gulai ayam dan sayur daun pepaya.,0,-1,0,0,masak gulai ayam sayur daun pepaya
1194,16,Tokoh-5,"['teman', 'teman tador']",others,"Tidak seperti teman-temannya yang lain, selalu bersama dan bercanda dengan keluarga.",0,-1,0,1,teman teman canda keluarga
1192,16,Tokoh-5,"['teman', 'teman tador']",others,Tador sudah tidak sabar mandi di sungai dengan teman-teman sambil menyantap ayam gulai dan sayur daun pepaya kesukaannya.,0,1,0,1,tador sabar mandi sungai teman teman santap ayam gulai sayur daun pepaya suka
1191,16,Tokoh-5,"['teman', 'teman tador']",others,"Lagi pula, ketika memanjat pohon kelapa, dia sudah dibekali ilmu oleh teman-teman agar tidak menginjak pelepah yang kering.",0,0,0,1,panjat pohon kelapa bekal ilmu teman teman injak pelepah kering
1190,16,Tokoh-5,"['teman', 'teman tador']",others,"Dia melihat seorang teman yang paling pintar memancing, dia melihat teman itu selalu memilih tempat berbeda.",0,0,0,1,teman pintar pancing teman pilih beda
1189,16,Tokoh-5,"['teman', 'teman tador']",others,Dia melihat beberapa teman yang pintar selalu menggoyang-goyangkan benang pancing.,0,0,0,1,teman pintar goyang goyang benang pancing
1188,16,Tokoh-5,"['teman', 'teman tador']",others,Tador kemudian memperhatikan cara teman-temannya memancing.,0,0,0,0,tador perhati teman teman pancing
1187,16,Tokoh-5,"['teman', 'teman tador']",others,"Kata teman-teman, resep agar dapat memancing dengan baik adalah kesabaran dan tidak boleh berisik.",0,1,0,0,teman teman resep pancing sabar berisik
1186,16,Tokoh-5,"['teman', 'teman tador']",others,"Awalnya, Tador tidak pernah berhasil, sementara teman-teman sudah mulai berhasil.",0,3,1,0,tador hasil teman teman hasil
1185,16,Tokoh-5,"['teman', 'teman tador']",others,"Bersama teman-teman, dia mencari cacing untuk umpan.",0,-1,0,1,teman teman cari cacing umpan
1184,16,Tokoh-5,"['teman', 'teman tador']",others,Di pangkal yang lebar dan melengkung itulah Tador dan teman-teman duduk secara bergantian.,0,2,0,0,pangkal lebar lengkung tador teman teman duduk ganti
1183,16,Tokoh-5,"['teman', 'teman tador']",others,"Jika tidak jatuh, ada teman Tador yang lihai memanjat dan mengambil dahan atau pelepah buah kelapa itu.",0,2,0,1,jatuh teman tador lihai panjat ambil dahan pelepah buah kelapa
1182,16,Tokoh-5,"['teman', 'teman tador']",others,Kadang ada juga ragam permainan yang dilakukan Tador dan teman-teman.,0,1,0,0,kadang ragam main tador teman teman
1193,16,Tokoh-5,"['teman', 'teman tador']",others,Dia tetap ingin ikut marpangir seperti anak-anak dan teman-temannya.,0,-1,0,0,marpangir anak anak teman teman
699,15,Tokoh-8,"['orang', 'orang ayah']",others,"""Sebaiknya kita cari orang yang lebih arif dan bijaksana, orang yang benar-benar mampu sebagai pimpinan kita,"" ucapnya ketika beberapa orang tua menemuinya untuk menyampaikan hasrat mereka.",1,2,1,1,cari orang arif bijaksana orang pimpin orang tua temu hasrat
592,13,Tokoh-13,['kepala'],others,"Perempuan tua itu menggelengkan kepala, ""Kalian akan kehilangan jiwa kalian, atau lebih buruk lagi, kalian akan terperangkap di sini selamanya.",1,-3,0,1,perempuan tua geleng kepala hilang jiwa buruk perangkap
591,13,Tokoh-12,['orangnya'],others,"Semua pedagang yang selalu lewat menuju Tanah Deli keheranan dan mereka ketakutan karena hanya suara gendang yang terdengar, orangnya tidak tampak.",0,4,0,0,dagang tanah deli heran takut suara gendang dengar orang
590,13,Tokoh-11,['perempuan'],others,"""Sudah terlambat,"" kata perempuan tua itu dengan nada yang penuh kepedihan.",1,-2,0,0,lambat perempuan tua nada penuh pedih
589,13,Tokoh-11,['perempuan'],others,"Pedagang itu terdiam, merasa bingung dengan kata-kata perempuan tua tersebut.",0,-1,0,0,dagang diam bingung perempuan tua
587,13,Tokoh-11,['perempuan'],others,"Para pedagang merasa bingung dan ketakutan, tetapi perempuan tua itu melanjutkan, ""Emas itu datang dengan harga yang sangat tinggi.",1,-2,1,0,dagang bingung takut perempuan tua lanjut emas harga
586,13,Tokoh-11,['perempuan'],others,"Perempuan tua itu hanya tersenyum miris, ""Aku sudah menunggu bertahun-tahun untuk seseorang yang bisa melepaskan kutukan ini.",1,-1,1,0,perempuan tua senyum miris tunggu tahun lepas kutu
585,13,Tokoh-11,['perempuan'],others,tanya perempuan tua itu dengan suara serak.,0,-2,0,0,perempuan tua suara serak
584,13,Tokoh-11,['perempuan'],others,"Ketika mereka mulai mendekati rumah tua di pinggir desa, tiba-tiba muncul seorang perempuan tua yang wajahnya sangat murung, matanya seperti kosong.",0,-1,0,1,dekat rumah tua pinggir desa muncul perempuan tua wajah murung mata kosong
583,13,Tokoh-10,['penatapan'],others,"Setelah sampai di Penatapan, lalu berserulah ia, ""Ini, bibi yang tak tampak, pesanmu semalam.""",1,2,0,1,tatap seru bibi pesan malam
582,13,Tokoh-10,['penatapan'],others,"Seperti biasa, berangkat pulalah pedagang memikul barang dagangannya ke Tanah Deli melalui Penatapan, lalu mereka meletakkan sirih di situ.",0,-2,0,1,berangkat pula dagang pikul barang dagang tanah deli tatap letak sirih situ
581,13,Tokoh-9,"['orang anak', 'orang']",others,"Cerita ini mengajarkan bahwa keserakahan dan keinginan untuk mendapatkan kekayaan tanpa memikirkan akibatnya dapat membawa bencana besar, bukan hanya bagi diri sendiri, tetapi juga bagi orang lain dan dunia di sekitar kita.",0,4,0,0,cerita ajar serakah kaya pikir akibat bawa bencana orang dunia
593,13,Tokoh-14,['paman'],others,"Pada waktu mereka meletakkan sirih itu, mereka mendengar suara orang bernyanyi, ""Hai, paman-pamanku pemikul ke Tanah Deli, kasihilah aku, adikku selalu menangis, kubujuk pun ia tak mau diam.",1,2,1,0,letak sirih dengar suara orang nyanyi hai paman paman pikul tanah deli kasih adik menang bujuk diam
580,13,Tokoh-9,"['orang anak', 'orang']",others,"Karena sangat gembira bambunya berisi emas, maka terus didatanginya temannya yang dua orang lagi.",0,1,0,0,gembira bambu isi emas datang teman orang
577,13,Tokoh-9,"['orang anak', 'orang']",others,"Mendengar suara orang menangis, maka berdatanganlah orang ke kuburan itu.",0,-1,0,1,dengar suara orang menang datang orang kubur
576,13,Tokoh-9,"['orang anak', 'orang']",others,"Orang yang akan mengantarkan engkau pulang besok akan kupersiapkan,"" kata Raja Alas.",1,-1,1,0,orang antar engkau pulang besok siap raja alas
575,13,Tokoh-9,"['orang anak', 'orang']",others,"Setelah itu, berpestalah keramat Gunung Sibayak bersama seluruh rakyatnya karena sangat bergembira memperoleh dua orang anak gadis yang sangat cantik parasnya.",0,2,0,0,pesta keramat gunung sibayak rakyat gembira oleh orang anak gadis cantik paras
574,13,Tokoh-9,"['orang anak', 'orang']",others,"Pakaian bagus juga dapat kau pilih, dan kalau engkau mau berkeramas, jeruk puruk dapat tiap hari diambil pesuruhmu,"" kata orang tua itu.",1,-3,0,0,pakai bagus kau pilih engkau keramas jeruk puruk ambil suruh orang tua
573,13,Tokoh-9,"['orang anak', 'orang']",others,Berapa orang yang kau kehendaki membawa tapak sirihmu akan kusediakan.,0,1,1,0,orang kau hendak bawa tapak sirih sedia
572,13,Tokoh-9,"['orang anak', 'orang']",others,Berapa orang pesuruh yang ku kehendaki akan kusediakan.,0,0,1,0,orang suruh ku hendak sedia
571,13,Tokoh-9,"['orang anak', 'orang']",others,"""Jangan menangis, anakku, akulah orang tuamu yang mengasihimu.",1,0,0,0,menang anak orang tua asih
570,13,Tokoh-9,"['orang anak', 'orang']",others,"Akhirnya kata si Beru Tandang Karo, ""Kalau begitu katamu, bibi, baiklah, engkaulah sekarang yang kami anggap sebagai orang tua kami.""",1,-1,0,1,si beru tandang karo kata bibi baik engkau anggap orang tua
569,13,Tokoh-9,"['orang anak', 'orang']",others,Entah berapa banyak uang itu sudah diperolehnya sebagai upahnya mengobati orang.,0,-1,0,1,uang oleh upah obat orang
568,13,Tokoh-9,"['orang anak', 'orang']",others,"Semua orang yang memanggilnya, uang itulah yang diberikannya.",0,0,0,0,orang panggil uang
567,13,Tokoh-9,"['orang anak', 'orang']",others,Maka berangkatlah ia bersama beberapa orang kawannya mendatangi hantu si Beru Tandang Karo dan si Beru Tandang Meriah.,0,-2,0,1,berangkat orang kawan hantu si beru tandang karo si beru tandang riah
579,13,Tokoh-9,"['orang anak', 'orang']",others,"Hanya kamu bertiga nanti yang melihatnya, orang lain tidak.",0,0,0,0,tiga orang
594,13,Tokoh-14,['paman'],others,"""Tidak mengapa, itu paman.",1,0,0,0,paman
596,13,Tokoh-14,['paman'],others,"""Jika kamu besok pergi lagi ke Tanah Deli, paman, dan pada waktu pulang, kamu akan menjumpai bambu tiga potong di sini.",1,0,0,0,besok pergi tanah deli paman pulang jumpa bambu potong
697,15,Tokoh-8,"['orang', 'orang ayah']",others,"Ia sering berburu ke hutan, dan hasil perburuannya ia bagi-bagi kepada orang-orang sekampungnya.",0,2,0,1,buru hutan hasil buru orang orang kampung
672,15,Tokoh-5,"['anaknya', 'anakku', 'anak']",others,"Meskipun mereka tak lagi bersama, hatinya tetap terbuka untuk mengerti pilihan hidup anaknya.",0,3,0,0,hati buka erti pilih hidup anak
617,13,Tokoh-17,['bibi'],others,"""Ini, bibi, pesanmu semalam, mainan adikmu itu,"" kata pedagang itu.",1,0,0,0,bibi pesan malam main adik dagang
615,13,Tokoh-17,['bibi'],others,"""Baiklah, bibi, kami akan berangkat.",1,0,1,0,baik bibi berangkat
614,13,Tokoh-17,['bibi'],others,"""Baik, bibi, tapi bagaimana caranya kami memberikannya nanti, karena rupamu tak tampak, hanya suaramu yang dapat kami dengar,"" kata pedagang itu.",1,3,0,0,bibi beri rupa suara dengar dagang
612,13,Tokoh-17,['bibi'],others,"Bibi yang belum kukenal, ibu mereka pergi, kami di sini pun sakit pula.",0,0,1,0,bibi kenal pergi sakit
595,13,Tokoh-14,['paman'],others,"""Tinggalkan saja di situ, paman, nanti akan kuambil,"" katanya, terdengar suaranya, tak tampak.",1,3,1,0,tinggal situ paman ambil dengar suara
608,13,Tokoh-15,['alas'],others,"Maka pada malam itu juga ia minta diri kepada Raja Alas, lalu diceritakannyalah apa sebabnya maka ia pulang.",0,1,0,0,malam raja alas cerita pulang
604,13,Tokoh-15,['alas'],others,"Sesampainya di tanah Alas, penyakit cacar itu memang semakin parah.",0,0,0,0,sampa tanah alas sakit cacar parah
603,13,Tokoh-15,['alas'],others,"Setelah memutuskan untuk berangkat, mereka berangkat bersama utusan raja Alas.",0,-1,0,0,putus berangkat berangkat utus raja alas
600,13,Tokoh-15,['alas'],others,"Suatu hari, di tanah Alas, penyakit cacar mulai menyebar, menginfeksi semua rakyat dan raja-raja di sana.",0,1,0,0,tanah alas sakit cacar sebar infeksi rakyat raja raja
598,13,Tokoh-14,['paman'],others,"""Letakkan di situ, paman.",1,0,0,0,letak situ paman
597,13,Tokoh-14,['paman'],others,"Sekali ini paman, tolonglah bawakan cocang-cocang adikku warna kuning dan warna merah,"" kata suara itu lagi.",1,2,1,0,paman tolong bawa cocang cocang adik warna kuning warna merah suara
1208,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Lalu tangan kanannya bergerak cepat menyambar urat leher ayam itu.,0,0,0,0,tangan kanan gerak cepat sambar urat leher ayam
1210,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Tador pun langsung melemparkan ayam itu ke tanah.,0,0,0,1,tador langsung lempar ayam tanah
1296,16,Tokoh-15,['warga'],others,"Di lain tempat, orang tua Tador dan warga kampung bersuka ria di tempat marpangir.",0,-1,0,0,orang tua tador warga kampung suka ria marpangir
1295,16,Tokoh-15,['warga'],others,Warga kampung tampak bersiap untuk marpangir.,0,2,1,0,warga kampung marpangir
1294,16,Tokoh-15,['warga'],others,"Begitulah layaknya warga kampung lainnya, untuk menyambut bulan puasa, semuanya sibuk.",0,2,0,0,layak warga kampung sambut puasa sibuk
1293,16,Tokoh-15,['warga'],others,"Selain mandi di sungai beramai-ramai dengan wewangian bunga, warga kampung juga memiliki kebiasaan lain dalam marpangir.",0,0,1,0,mandi sungai ama ramai wewangian bunga warga kampung milik biasa marpangir
1292,16,Tokoh-15,['warga'],others,"Saat itu, tidak ada warga kampung yang tidak ikut mandi pangir.",0,0,0,1,warga kampung mandi pangir
1290,16,Tokoh-13,['ayamnya'],others,"""Tapi ayamnya kan untuk besok marpangir.""",1,0,0,0,ayam besok marpangir
1289,16,Tokoh-13,['ayamnya'],others,"""Aman, Yah, sudah nggak dapat bergerak ayamnya ini,"" balas Tador.",1,1,0,0,aman yah nggak gerak ayam balas tador
1287,16,Tokoh-11,"['neneknya', 'nenek']",others,"Dia pun sudah menjadi anak yang baik, seperti pesan nenek tempo hari, yakni anak yang penurut dan tidak menuntut.",0,0,0,0,anak pesan nenek tempo anak turut tuntut
1286,16,Tokoh-11,"['neneknya', 'nenek']",others,"""Namun, Tador, yang dilarang oleh kakek dan nenek itu kan marpangir ke sungai.",1,-1,0,0,tador larang kakek nenek marpangir sungai
1285,16,Tokoh-11,"['neneknya', 'nenek']",others,Dua makam kecil di dekat makam kakek dan neneknya.,0,0,0,0,makam makam kakek nenek
1297,16,Tokoh-15,['warga'],others,Air bah itu terus meninggi dan warga berteriak melihat kampung mereka tergenang tanpa ada hujan atau badai.,0,1,1,0,air bah tinggi warga teriak kampung genang hujan badai
1282,16,Tokoh-11,"['neneknya', 'nenek']",others,Bagaimana dengan ladang dan sawah yang ditinggalkan kakek dan nenek untuk mereka?,0,1,0,0,ladang sawah tinggal kakek nenek
1281,16,Tokoh-11,"['neneknya', 'nenek']",others,Kepergian kakek dan nenek untuk selamanya itu terjadi saat Tador berusia dua tahun.,0,1,0,0,pergi kakek nenek tador usia
1280,16,Tokoh-11,"['neneknya', 'nenek']",others,"Pagi itu, sebelum zuhur, nenek dimakamkan tepat di sisi makam kakek dan dua nisan kecil lainnya.",0,-1,1,0,pagi zuhur nenek makam sisi makam kakek nisan
1279,16,Tokoh-11,"['neneknya', 'nenek']",others,"Seperti kakek, nenek juga meninggal sambil tersenyum.",0,2,1,0,kakek nenek tinggal senyum
1275,16,Tokoh-11,"['neneknya', 'nenek']",others,"Nenek tidak bangun-bangun, padahal seperti biasa dia sudah harus menjaga Tador yang masih terlelap.",0,2,1,0,nenek bangun bangun jaga tador lelap
1274,16,Tokoh-11,"['neneknya', 'nenek']",others,Saat itulah diketahui nenek telah tiada.,0,1,1,0,nenek tiada
1273,16,Tokoh-11,"['neneknya', 'nenek']",others,"Tidak lama kemudian, sang nenek menyusul suaminya.",0,-1,1,0,sang nenek susul suami
1272,16,Tokoh-11,"['neneknya', 'nenek']",others,"""Nenek ingin jumpa kakek, Cu,"" kata nenek kemudian.",1,0,1,0,nenek jumpa kakek cu nenek
1271,16,Tokoh-11,"['neneknya', 'nenek']",others,"Seperti petang-petang sebelumnya, nenek memang selalu duduk bersama Tador di beranda.",0,0,1,0,petang petang nenek duduk tador beranda
1283,16,Tokoh-11,"['neneknya', 'nenek']",others,"Setelah setahun kepergian kakek dan nenek, barulah ada kabar yang menenangkan.",0,2,0,0,tahun pergi kakek nenek baru kabar tenang
1270,16,Tokoh-11,"['neneknya', 'nenek']",others,"""Tador cucuku, jadilah anak yang berbakti ya... menurut dan tidak banyak menuntut,"" kata nenek di suatu senja di depan rumah.",1,1,0,0,tador cucu anak bakti ya tuntut nenek senja rumah
1298,16,Tokoh-16,['kawan'],others,"""Kamu kan dapat bermain dengan kawan-kawan.",1,1,0,1,main kawan kawan
1300,16,Tokoh-16,['kawan'],others,"Tador tetap mau ikut marpangir, tetap mau makan gulai ikan dan sayur daun papaya kesukaannya di pinggir sungai, dan tetap ingin mandi air sungai bersama kawan-kawan sekampung.",0,0,0,1,tador marpangir makan gulai ikan sayur daun papaya suka pinggir sungai mandi air sungai kawan kawan kampung
1325,16,Tokoh-18,['orang'],others,Kedua orang tuanya tidak sabar.,0,0,1,0,orang tua sabar
1324,16,Tokoh-18,['orang'],others,Akhirnya kedua orang tua itu pun berselisih.,0,-2,1,0,orang tua selisih
1323,16,Tokoh-18,['orang'],others,"Tidak hanya tangis Tador yang keras, mereka sadar sebagian orang-orang kampung sudah mulai beranjak pergi ke sungai yang letaknya di kampung sebelah.",0,2,1,0,tangis tador keras sadar orang orang kampung anjak pergi sungai letak kampung belah
1322,16,Tokoh-18,['orang'],others,Kedua orang tuanya mulai panik.,0,-1,1,0,orang tua panik
1321,16,Tokoh-18,['orang'],others,Tador merasa seperti anak yang jauh dari orang tua.,0,-3,0,0,tador anak orang tua
1320,16,Tokoh-18,['orang'],others,Kedua orang tuanya itu mengambil keputusan tanpa melibatkannya.,0,-2,1,0,orang tua ambil putus libat
1319,16,Tokoh-18,['orang'],others,"Tidak hanya orang tua, tetapi anak-anaknya juga ikut-ikutan sibuk.",0,0,0,0,orang tua anak anak ikut sibuk
1318,16,Tokoh-18,['orang'],others,Beberapa orang kampung masih ada juga yang percaya bahwa mandi pangir dosadosa masa lalu akan hanyut terbawa arus sungai.,0,4,1,0,orang kampung percaya mandi pangir dosadosa hanyut bawa arus sungai
1316,16,Tokoh-18,['orang'],others,"Tador berharap dengan dia menceritakan kalau dia sudah mahir berenang, memanjat pohon kelapa, serta memancing, orang tuanya akan mengerti bahwa dia kini sudah mulai besar.",0,7,1,0,tador harap cerita mahir renang panjat pohon kelapa pancing orang tua erti
1315,16,Tokoh-18,['orang'],others,"Dengan keberanian yang digalangnya, dia pun menghadap orang tuanya.",0,-1,0,1,berani galang hadap orang tua
1299,16,Tokoh-16,['kawan'],others,Tador dan kawan-kawan selalu membakar ikan itu langsung.,0,2,0,0,tador kawan kawan bakar ikan langsung
1314,16,Tokoh-18,['orang'],others,"Namun, setelah dijelaskan tentang jarak yang jauh dan kekhawatiran orang tuanya, Tador kembali mengalah.",0,-2,0,0,jarak khawatir orang tua tador kalah
1312,16,Tokoh-18,['orang'],others,"Selama ditinggal orang tua ke ladang dan sawah, sudah cukup banyak hal yang Tador ketahui.",0,0,0,1,tinggal orang tua ladang sawah tador tahu
1311,16,Tokoh-18,['orang'],others,"Sungai itu dekat jembatan penyeberangan, jadi banyak orang hilir mudik.",0,2,0,1,sungai jembatan seberang orang hilir mudik
1310,16,Tokoh-18,['orang'],others,"Begitu sore, dia kembali ke rumah, mandi, kemudian setia menanti orang tua kembali dari ladang dan sawah.",0,-2,0,1,sore rumah mandi setia orang tua ladang sawah
1309,16,Tokoh-18,['orang'],others,"Oleh karena itu, sendirianlah Tador selama orang tuanya bekerja.",0,-2,0,1,sendiri tador orang tua
1308,16,Tokoh-18,['orang'],others,Dia tidak tahu lagi cara membujuk orang tuanya itu.,0,0,0,1,bujuk orang tua
1307,16,Tokoh-18,['orang'],others,"Bagaimanapun, dia ingin membantu kedua orang tuanya itu.",0,0,0,1,bantu orang tua
1306,16,Tokoh-18,['orang'],others,Pun Tador tidak pernah protes ketika selepas magrib kedua orang tuanya baru tiba di rumah.,0,-2,1,0,tador protes lepas magrib orang tua rumah
1305,16,Tokoh-18,['orang'],others,Wajah Tador adalah perpaduan kedua orang tuanya.,0,-1,0,0,wajah tador padu orang tua
1304,16,Tokoh-18,['orang'],others,"Sehari-hari mereka bertani, bahu-membahu bersama orang tua menggarap ladang dan sawah.",0,-1,0,1,hari tan bahu bahu orang tua garap ladang sawah
1303,16,Tokoh-17,['dunia'],others,Dunia ini terasa tenang.,0,0,1,0,dunia tenang
1302,16,Tokoh-17,['dunia'],others,"Ketika berusia 15 tahun itu, Tador seolah hidup di dunia lain.",0,0,0,1,usia tador hidup dunia
1301,16,Tokoh-17,['dunia'],others,Kakek meninggal dunia.,0,1,0,1,kakek tinggal dunia
1313,16,Tokoh-18,['orang'],others,"Dia setia menanti ketika orang tuanya pergi ke ladang dan sawah, seperti itu seterusnya.",0,0,1,0,setia orang tua pergi ladang sawah
1269,16,Tokoh-11,"['neneknya', 'nenek']",others,Namun nenek tidak mau.,0,1,1,0,nenek
1236,16,Tokoh-7,['kepalanya'],others,Benturan kepalanya ke dipan pun makin terdengar.,0,1,0,0,bentur kepala dipan dengar
1235,16,Tokoh-7,['kepalanya'],others,Kepalanya yang pusing berulang-ulang dia benturkan ke dipan.,0,0,0,0,kepala pusing ulang ulang bentur dipan
1234,16,Tokoh-7,['kepalanya'],others,Kepalanya juga pusing.,0,-1,0,0,kepala pusing
1233,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Aroma gulai ayam tercium.,0,1,0,0,aroma gulai ayam cium
1231,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Bekal makanan ayam gulai dan sayur daun pepaya juga sudah siap untuk disantap.,0,1,0,0,bekal makan ayam gulai sayur daun pepaya santap
1230,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Termasuk soal gulai ayam dan sayur daun pepaya itu.,0,-1,0,0,gulai ayam sayur daun pepaya
1229,16,Tokoh-6,"['kepala ayam', 'ayam']",others,tanyanya sambil menyantap ayam goreng.,0,1,0,1,santap ayam goreng
1228,16,Tokoh-6,"['kepala ayam', 'ayam']",others,"Bukan soal ayam yang akan segera ia makan, melainkan soal mandi pangir yang baru pertama akan dia hadapi.",0,1,0,0,ayam makan mandi pangir hadap
1226,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Di piringnya terhidang sepotong ayam goreng.,0,2,0,0,piring hidang potong ayam goreng
1225,16,Tokoh-6,"['kepala ayam', 'ayam']",others,"""Ayam sudah selesai, kan?",1,1,1,0,ayam selesai
1237,16,Tokoh-8,"['ekor ikan', 'ikan']",others,Ada pula ikan asin bakar dan sambal.,0,1,0,1,ikan asin bakar sambal
1224,16,Tokoh-6,"['kepala ayam', 'ayam']",others,"Termasuk ketika ayam sudah lunglai, dia mengambil dan memasukannya ke dalam ember serta kemudian membawanya ke dapur.",0,-2,1,0,ayam lunglai ambil pasu ember bawa dapur
1222,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Posisinya pun otomatis mengarahkan ayam ke kiblat.,0,1,0,1,posisi otomatis arah ayam kiblat
1221,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Dia lebih tenang memegang kaki dan sayap ayam.,0,0,0,0,tenang pegang kaki sayap ayam
1220,16,Tokoh-6,"['kepala ayam', 'ayam']",others,Pengalaman pemotongan ayam pertama tadi telah membuat ia lebih paham.,0,1,0,0,alam potong ayam paham
1218,16,Tokoh-6,"['kepala ayam', 'ayam']",others,"Tador pun sadar, masih ada satu lagi ayam yang belum dipotong.",0,1,0,1,tador sadar ayam potong
